NET_IN_LAT,NET_IN_LONG,HAUL_DATE,WOLF EEL YOY,SABLEFISH YOY,ARROWTOOTH FLOUNDER YOY,PACIFIC SANDDAB YOY,SPECKLED SANDDAB YOY,SCULPIN YOY,NORTHERN ANCHOVY YOY,REX SOLE YOY,GREENLING YOY,SLENDER SOLE YOY,PACIFIC HAKE YOY,DOVER SOLE YOY,SILVER SALMON YOY,KING SALMON YOY,SALMON YOY,LINGCOD YOY,SMELT YOY,PAINTED GREENLING YOY,STARRY FLOUNDER YOY,RIGHT EYED FLATFISH YOY,TURBOT YOY,SAND SOLE YOY,GRUNT SCULPIN YOY,PACIFIC BONITO YOY,PACIFIC SARDINE YOY,PACIFIC MACKEREL YOY,SCOMBRID YOY,CABEZON YOY,BROWN ROCKFISH YOY,AURORA ROCKFISH YOY,REDBANDED ROCKFISH YOY,DARKBLOTCHED ROCKFISH YOY,CALICO ROCKFISH YOY,SPLITNOSE ROCKFISH YOY,GREENSTRIPED ROCKFISH YOY,WIDOW ROCKFISH YOY,YELLOWTAIL ROCKFISH YOY,CHILIPEPPER YOY,SQUARESPOT ROCKFISH YOY,SHORTBELLY ROCKFISH YOY,COWCOD YOY,BLACK ROCKFISH YOY,BLACKGILL ROCKFISH YOY,VERMILION ROCKFISH YOY,BLUE ROCKFISH YOY,SPECKLED ROCKFISH YOY,BOCACCIO YOY,CANARY ROCKFISH YOY,GRASS ROCKFISH YOY,YELLOWEYE ROCKFISH YOY,BANK ROCKFISH YOY,STRIPETAIL ROCKFISH YOY,HALFBANDED ROCKFISH YOY,OLIVE ROCKFISH YOY,TREEFISH YOY,PYGMY ROCKFISH YOY,SHARPCHIN ROCKFISH YOY,JACK MACKEREL YOY,OTHER ROCKFISH YOY,ROSY ROCKFISH GROUP YOY,BLACK-YELLOWTAIL ROCKFISH YOY,EEL LARVAE,PACIFIC TOMCOD YOY,COPPER ROCKFISH GROUP YOY,PUGET SOUND ROCKFISH YOY,IRISH LORD YOY,ARROWTOOTH FLOUNDER,PACIFIC SANDDAB,PACIFIC HERRING,NORTHERN ANCHOVY,REX SOLE,BROWN IRISH LORD,SLENDER SOLE,PACIFIC HAKE,DOVER SOLE,PINK SALMON,SILVER SALMON,KING SALMON,SALMON,LINGCOD,SMELT,CALIFORNIA HALIBUT,ENGLISH SOLE,STARRY FLOUNDER,CURLFIN SOLE,SAND SOLE,PACIFIC SARDINE,PACIFIC MACKEREL,CABEZON,BROWN ROCKFISH,YELLOWTAIL ROCKFISH,CHILIPEPPER,SHORTBELLY ROCKFISH,SPECKLED ROCKFISH,OLIVE ROCKFISH,SHARPCHIN ROCKFISH,CALIFORNIA TONGUEFISH,JACK MACKEREL,POACHER,PACIFIC SANDLANCE,TOPSMELT,JACKSMELT,HIGHFIN DRAGONFISH,BLACKSMELT,RONQUIL,PACIFIC VIPERFISH,PACIFIC SAURY,BLACKEYE GOBY,PELAGIC STINGRAY,CALIFORNIA HEADLIGHTFISH,THREESPINE STICKLEBACK,WHITE CROAKER,GOBY,SIXGILL SHARK,RATFISH,MEDUSAFISH,RAGFISH,LAMPREY,CALIFORNIA SMOOTHTONGUE,SNAILFISH,BLACKMOUTH EELPOUT,PALLID EELPOUT,SLENDER SNIPEFISH,BIGSCALE,DRAGONFISH,COMMON MOLA,MYCTOPHID,SNIPE EEL,BARRACUDINA,PACIFIC POMPANO,SPOOKFISH,PLAINFIN MIDSHIPMAN,BLUE SHARK,BIG SKATE,LONGNOSE SKATE,NORTH PACIFIC SPINY DOGFISH,HATCHETFISH,CALIFORNIA LANTERNFISH,PIPEFISH,CALIFORNIA LIZARDFISH,LONGFIN DRAGONFISH,BLUE LANTERNFISH,SMALLEYE SQUARETAIL,PACIFIC ELECTRIC RAY,KING-OF-THE-SALMON,COMBFISH,EELPOUT,SHARK,SKATE,MARKET SQUID,MANTIS SHRIMP,MYSID,SHRIMP,CARIDEAN SHRIMP,CRANGON SHRIMP,PELAGIC RED CRAB,SEA NETTLE,PHRONIMA,HETEROPOD,SPINY LOBSTER LARVAE,PANDALID SHRIMP,SQUID,GHOST SHRIMP,RED SHRIMP,GLASS SHRIMP,SERGESTID,OCTOPUS,PYROSOMA,ARMHOOK SQUID,SALP,PACIFIC ARGENTINE,LOOSEJAW,BLACKDRAGON,THETYS SALP,UMBRELLAMOUTH GULPER,OCTOPOTEUTHIS,BLACKBELLY DRAGONFISH,HUMBOLDT SQUID,BLACKTIP SQUID,BASEBALL SQUID,ROBUST CLUBHOOK SQUID,SWORD-TAIL SQUID,LIGHTFISH,FIRE SQUID,PURPLE-STRIPED JELLY,MOON JELLY,BERRYTEUTHIS,FRIED EGG JELLY,BLOB OCTOPUS,BOREAL CLUBHOOK SQUID,SUNBEAM LAMPFISH,ARGONAUT,TOTAL ROCKFISH YOY,TOTAL KRILL
38.4522,124.0512,5/26/2009,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,74,22,5,0,1,0,5,0,0,8,0,0,0,0,0,0,36,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,9,0,0,0,0,0,,8,,0,0,0,,0,,0,0,537,0,0,10,0,0,0,0,0,0,0,,0,0,154,34496
38.1603,123.3553,5/26/2009,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,1,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,3,0,0,0,,0,0,11,202272
38.1628,123.1535,5/27/2009,0,0,0,5,3,1,0,0,0,0,33,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0,0,0,0,0,0,0,0,0,15,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,30,105096
37.603,122.8202,5/29/2009,0,0,0,0,3,0,0,0,0,0,50,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,24,0,32,0,0,0,0,3,0,0,2,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,2,,,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,3,0,0,0,,0,0,80,671004
37.6925,122.9097,5/29/2009,0,0,0,5,6,9,0,8,0,0,2,0,0,2,0,62,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,0,18,0,2,0,0,5,0,3,5,0,0,0,15,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,5,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,61,18144
37.6832,122.9087,5/30/2009,0,0,0,2,11,6,0,2,0,0,0,0,0,0,0,17,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,0,8,0,1,0,0,2,0,3,12,0,0,0,21,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,9,0,1,,,0,0,0,0,0,0,0,2,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,68,6825
37.7882,122.838,5/30/2009,0,0,0,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,3,0,0,2,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,28,97308
37.7905,122.8512,5/30/2009,0,0,0,0,4,2,0,2,1,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,29,0,2,0,4,0,0,4,0,0,5,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,4,0,0,0,,0,0,65,157194
37.6487,123.2005,5/30/2009,0,0,0,1,1,0,0,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,639,0,,113,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,20,23246
37.666,123.0452,5/30/2009,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,4,17536
37.7368,123.1275,5/31/2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,2,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,17,1716
37.875,123.3053,5/31/2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,2,0,0,0,0,2,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,16,43560
37.8762,123.4822,5/31/2009,0,0,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,3,4,0,1,0,2,0,0,2,0,0,18,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,997,0,0,0,0,0,0,0,0,0,0,1,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,58,1,,15,,1,0,0,,0,,0,0,17,0,0,0,0,0,0,0,0,0,0,,0,0,68,43296
38.455,123.371,5/31/2009,0,0,0,1,0,0,0,0,0,1,74,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,6,0,1,0,0,4,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,1,,0,,0,0,0,,0,,0,0,0,0,0,2,0,0,0,3,0,0,0,,0,0,24,286848
38.4567,123.6967,6/1/2009,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,9,6,0,2,0,0,0,0,2,0,1,55,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,1,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,3,0,0,0,0,1,,16,,0,0,0,,0,,0,1,2,0,0,0,0,0,0,0,0,0,0,,0,0,119,62560
38.4563,124.055,6/1/2009,0,0,0,1,1,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,8,2,0,0,0,2,0,0,3,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,15,0,0,0,304,0,,106,,0,0,0,,0,,0,0,9,0,0,0,0,0,0,0,0,0,0,,0,0,51,88920
39.8257,124.0977,6/1/2009,0,0,0,1,1,0,0,0,0,0,1362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,1,0,0,0,69,0,,63,,0,0,0,,0,,0,0,9,0,0,0,0,0,0,0,0,0,0,,0,0,1,6690
39.8248,124.3873,6/2/2009,0,0,0,0,1,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,869,0,4,0,0,0,0,0,0,0,0,12,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,83,0,0,0,2048,0,,0,,0,0,0,,0,,0,0,132,0,0,1,0,0,0,0,0,0,0,,0,0,0,20864
39.8242,124.7052,6/2/2009,0,0,0,0,0,0,0,1,0,0,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,17,0,1,0,0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,0,1,0,0,0,0,0,0,0,0,1,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,28,0,0,0,1628,0,,19,,0,1,0,,0,,0,0,146,1,0,1,0,0,0,0,0,0,0,,0,0,39,27676
39.1182,123.7713,6/3/2009,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,25,18,0,0,0,4,0,0,39,0,0,11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,3,0,0,0,,0,0,207,2008800
39.1238,124.0112,6/4/2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,28,0,,98,,0,0,0,,0,,0,0,2,0,0,1,0,0,0,0,0,0,0,,0,0,0,54672
39.1233,124.332,6/4/2009,0,0,0,0,1,0,0,1,0,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,0,0,0,0,0,82,0,,91,,0,0,0,,0,,0,0,14,0,0,0,0,0,0,1,0,0,0,,0,0,38,20864
39.1382,124.5963,6/4/2009,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,1,0,0,0,42,0,,5,,0,0,0,,0,,0,0,105,0,0,4,0,0,0,0,0,0,0,,0,0,3,13056
38.1693,123.1495,6/4/2009,0,0,0,0,1,0,0,0,0,0,14,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,21,,,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,10,50196
38.1637,123.358,6/5/2009,0,0,0,0,11,0,0,0,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,6,0,4,0,0,0,0,4,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2,,1,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,32,47736
38.1577,123.4672,6/5/2009,0,0,0,2,0,0,0,0,0,0,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,4,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,12,5,,9,,0,0,0,,0,,0,0,2,0,0,0,0,0,0,0,0,0,0,,0,0,20,295880
37.2633,122.575,6/5/2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,3,12512
37.2617,122.6488,6/5/2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,174
37.2602,122.821,6/6/2009,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,27648
